Gene	Exac_missense_score	Exac_pLi_score
PNPT1	-0.0305939214793778	0.738146295955284
VRK2	-2.05614739626085	3.47441886074609e-08
USP34	1.37899150617053	1
EHBP1	0.124347574858838	0.99890995964205
SPRED2	2.14145801428516	0.00351066288153254
LGALSL	1.22240311629341	0.626248928222606
PLEK	-0.957934546574604	0.36583571026932
PPP3R1	2.87427742608119	0.871816267318849
AFTPH	-0.893656283536344	0.994359830131417
CEP68	-1.62416090693943	0.292584070069688
B3GNT2	1.2805468501549	0.652730191122318
RAB1A	1.80228470993748	0.870846684375089
MEIS1	3.50591909912363	0.986725892915547
WDR92	0.629540474246914	0.738886621245292
OTX1	3.35472516016807	0.190691443738764
ETAA1	-1.59467723349379	0.957596672936286
VPS54	-0.239243023029518	0.870001120413228
UGP2	1.83085206220717	0.000671591639731561
WDPCP	-0.248715688739599	5.10987147590704e-09
PNO1	-0.0240858375108176	0.567942691026593
ACTR2	4.06213277930522	0.994703822332618
TMEM17	0.420891683110854	0.115619722266724
MDH1	1.1164727541791	0.976089799408101
PELI1	2.24665502592815	0.879048781885298
SLC1A4	2.07232969733066	0.551373348691552
SERTAD2	0.196436768734052	0.719247352669421
CNRIP1	0.761530206755695	0.282168135251597
C1D	-0.899763206895736	0.341852329049475
BMP10	0.687283181596876	0.678317349033413
GMCL1	1.1924903599741	0.00013449664422639
FIGLA	-0.31464739741385	0.713869525954444
TGFA	-0.0391092076206559	0.533475138201202
PROKR1	-0.135712133310961	4.04429635129718e-10
C2orf42	0.834513367938047	0.325708937693318
FBXO48	-0.20003665274737	0.014609035702939
ARHGAP25	0.709684274843977	0.680328118745049
PCBP1	4.51324501410831	0.709762174174666
NFU1	0.0977676227123797	0.00309664474503108
TIA1	1.94977811270074	0.930224918124357
SNRPG	1.90010359942746	0.848000090625139
GKN1	0.0221211141804447	0.00140085463012518
SNRNP27	2.89837671444574	0.0819156783202564
ANXA4	0.386966931256635	0.000193779095408803
GFPT1	4.51589806400024	0.987033657018724
ANTXR1	1.7804505741157	0.969571506539189
ADD2	2.17676321638945	0.998093173767341
FAM136A	-0.40932339003445	0.00129939980133534
MXD1	1.03252398470276	0.725099515763752
APLF	-0.988675928058428	4.09314717469983e-18
GKN2	-1.09979856445654	9.67357890280832e-05
PCYOX1	-0.93289867877588	3.51091314534332e-09
AAK1	1.25309200506949	0.998399178233636
ASPRV1	-0.348906916393942	0.341134060602084
SMYD5	1.35041622103654	0.267887291203147
VAX2	-1.04712692364425	0.296192993258608
RAB11FIP5	1.02745876720623	0.010161545590342
MPHOSPH10	-0.115562943064109	0.786449695853865
CD207	-0.241452923179196	7.33013884837474e-06
MCEE	-0.313425420026143	0.0129966032563537
CCT7	1.6804160699623	0.983296732436175
ZNF638	-2.74773283535001	0.999991481115197
CYP26B1	1.98487253773826	0.942359198490429
SPR	1.12704519635004	0.00278456775747494
PAIP2B	-0.496984486424299	0.0826173570662045
EGR4	2.28712879597647	0.153840090661317
TEX261	1.08713880037133	0.0071386821832022
SFXN5	0.949146953201584	0.0088667720731649
CLEC4F	-1.16647334227718	1.58890880704422e-07
NAGK	-0.633461717054185	3.67010107874137e-08
EXOC6B	1.55977112305018	0.79443823079444
ATP6V1B1	1.06049651482624	0.0006544156859609
AC007040.11	0.665604727791975	0.00470184796241116
FBXO41	1.256605048505	0.922457438421389
PRADC1	0.517243480200236	2.19477399196907e-07
EMX1	3.00337794987369	0.693326098892961
ANKRD53	1.351633457521	0.00178114123161613
DYSF	-0.255464300800312	1.25896956172276e-14
NAT8	-2.13680566511209	0.0689020851420887
TPRKB	-1.03561008890731	0.0178487898172697
DGUOK	-0.287149629095353	0.289679262299975
LBX2	1.47235482470149	0.574904534662662
WDR54	0.401725061416917	8.2699314942639e-06
MRPL53	0.99069121170889	0.21258367590361
DUSP11	1.18001017573589	5.43875245983539e-05
MOGS	0.744945910261942	4.03392304933495e-07
MTHFD2	0.03462375508546	0.107025394864387
ACTG2	4.10291289538977	0.616751050229026
BOLA3	0.777683720188749	0.389367687083258
TTC31	-0.546958900850243	5.62615848561718e-15
C2orf78	-0.970748749178688	0.00129059742469052
DCTN1	1.10815470196165	0.316587804497494
MOB1A	1.43919936636852	0.833690914656288
SLC4A5	1.14942410422394	6.27159808777723e-06
STAMBP	0.979595309372185	0.000830371538685405
TET3	1.90788561113044	0.999874411347671
CCDC142	2.34992044052323	0.000406319616975252
ALMS1	-6.16613426773401	8.26300635112917e-34
INO80B	2.04942882649237	0.936902051152759
WBP1	-0.344687523769131	0.000205191614664397
RTKN	0.469860437845842	0.00217799348622527
PCGF1	2.2675074518933	0.981731261946097
LRRTM1	4.33909803799819	0.938798491803081
AUP1	0.957558374873548	0.916736237480422
DNAH6	-0.725968793646398	0.00079684487188829
HK2	2.05887799328093	0.0436806997805328
TRABD2A	0.323017105135378	3.27715169389569e-07
EVA1A	0.785930649176696	0.265712309618529
LRRTM4	2.4629274712112	0.915848308048216
POLE4	0.520510681192863	0.00263526476642828
CTNNA2	4.22774120659832	0.999969925282195
DOK1	0.841318947881237	0.0606127784506809
MRPL19	-0.430428063677429	0.000939790938405736
REG1A	0.0199721234868174	0.0068799044827303
HTRA2	3.71873192669052	0.00145762176712336
REG1B	-1.51213093919276	0.00150137723350653
GCFC2	-0.81275275208893	2.84443546173844e-09
DQX1	-0.216567605296693	1.0399155570802e-14
TACR1	0.846157019819154	0.000974564001434403
M1AP	-0.305380567038841	1.77936923854243e-11
SEMA4F	0.554563913090335	8.23118353215028e-09
REG3G	-1.34064594850485	1.55105993762731e-05
REG3A	-0.840681599763195	0.00722436012128745
LOXL3	2.06789092814876	6.13733119605306e-07
TLX2	3.55192621043343	0.80766967721537
SUCLG1	-1.21092261030499	0.0440435492314672
TMSB10	1.43010392991972	0.467415699456145
GGCX	0.709393750188967	2.44273912272639e-08
RETSAT	-0.744533804050788	3.86565031221422e-09
MRPL35	0.179653399873852	0.0835287102020034
C2orf68	0.67834463360519	0.00994213457773323
GNLY	-1.12267792433356	0.00772727922736633
RNF181	0.14399553366198	1.89934667159812e-07
MAT2A	3.675739652328	0.659505350968945
KCMF1	2.6194930552556	0.521640519198058
VAMP5	0.311025561607733	0.0480273446906903
SH2D6	0.227197519801541	0.020189322496154
TMEM150A	1.26614188118186	0.115413366099233
ATOH8	2.2353288022154	0.870299315055471
POLR1A	3.05006820782431	0.99892436456357
CAPG	-0.1840085557669	2.3098151739757e-09
ST3GAL5	0.839918625970145	0.348611872181413
PTCD3	-1.38466449792326	9.9828255630195e-06
REEP1	2.02029539009214	0.924622083948615
TGOLN2	0.687232077407169	0.00675357269490155
USP39	2.60694205402684	0.0809389510264736
IMMT	-0.312530610925844	0.00227805537940793
SFTPB	0.380665745082587	0.127889481220415
ELMOD3	-0.194946428857952	1.72477344758011e-10
VAMP8	0.320202056131327	0.256105827049517
TCF7L1	1.26725977674012	0.980667406420602
CD8B	1.20919855878591	0.384007925810999
SMYD1	-0.726109472702762	0.00015670850474196
ZNF2	1.01800476880015	0.892613036754494
RMND5A	3.06258621347426	0.948223657942309
MAL	-0.129856847289047	0.766715100015764
CHMP3	0.557863483516936	0.131270108365802
RNF103-CHMP3	0.557863483516936	0.131270108365802
KCNIP3	1.13597290497021	0.814164534424929
KRCC1	-0.108713320663692	0.849454819492258
THNSL2	-0.695327599823967	1.55477490848206e-05
ZNF514	-1.21558136453745	3.58756424522373e-09
PROM2	-0.155999604055783	1.58560632129613e-07
KDM3A	0.878489817277584	0.921558584136362
EIF2AK3	2.2608153529715	0.019539711039094
TEKT4	-2.2347507659155	1.24463506014658e-10
RPIA	1.07214885508155	0.0206511672930268
TEX37	-0.685611385496735	2.9662496243484e-06
CD8A	1.77210833420688	0.018699832455327
RNF103	0.187667769217544	0.746494148604934
MRPS5	-0.276266670926029	0.0192528111767741
FABP1	0.595511592042126	0.0140769049426919
GPAT2	2.26235405594108	0.00483369834826229
FAHD2B	1.75408911327276	0.00386515672515711
SEMA4C	2.53100430002222	0.998701103319799
CIAO1	0.99828610635877	0.228844469423218
NCAPH	0.226399038580265	0.014812380840782
COX5B	0.684820804568355	0.384120641051824
FAHD2A	1.620688097148	0.0400882014885267
ASTL	-0.320035080287489	0.000133844196203418
ADRA2B	0.617316661819966	0.000180746485615411
DUSP2	0.784286523506155	0.771994695806622
ANKRD23	0.00117135901726757	4.98472061542068e-14
ACTR1B	1.73196700488758	0.091616691090899
FAM178B	-0.0846507046605694	6.69470981463812e-05
CNNM4	4.10227521699779	0.822584795305977
SNRNP200	7.92123579873393	0.999999999997684
TMEM127	0.942097434302105	0.0908793136426107
ARID5A	0.955269652852654	0.962037041579128
ANKRD36	0.521153090707185	8.38401291665474e-15
KANSL3	1.1174165330447	0.98916058406467
LMAN2L	0.536805954267811	5.07478176648774e-07
TRIM43	3.04719500458665	0.449675515683921
STARD7	2.00851887772539	0.901363633658274
ANKRD39	-0.0674663145213194	0.21476412776583
ITPRIPL1	-0.0362848020673383	5.56144942660904e-07
TXNDC9	0.821499520294018	0.56390526635434
CNGA3	-0.6012600922738	1.37217583854169e-05
MRPL30	-0.279161386836976	0.504202889642767
TSGA10	-0.400709837975524	0.737404980974551
ZAP70	3.40995882248045	0.849466749833818
AFF3	2.07592935825992	0.996330144474788
C2ORF15	0.312232963792542	0.0116493792099983
EIF5B	1.59868871510415	0.684258001729402
LYG2	0.391805512340161	3.79732995403517e-06
MGAT4A	1.18819714640777	0.139790068259008
COA5	0.0176134879872646	0.22829878905447
VWA3B	-0.605462739983567	1.16719415298824e-16
CHST10	1.35972207187386	0.00228604499347347
TMEM131	0.206155440643921	0.999996736269994
INPP4A	3.24033153527609	0.997423802721064
AC012493.2	-0.276991483397618	0.401171215971819
LIPT1	-0.249336050122636	0.00321582971428571
LONRF2	2.09982279189261	0.768854177433137
LYG1	-0.308465212154135	0.00314798410136567
REV1	0.558580028051916	0.989478655825548
UNC50	1.15412421367713	0.00838323490256989
MITD1	0.633767467693161	0.00120834324847568
C2orf15	-0.279161386836976	0.504202889642767
PDCL3	-0.552521212721313	0.00194072538217496
GPR45	2.47883137957356	0.846110738686664
IL18R1	0.240377516593922	1.08744880648585e-05
IL18RAP	-0.0423256587408791	0.618016903940161
MRPS9	-0.132594203843133	1.72911216130732e-06
MAP4K4	4.05160721576254	0.999995931798302
SLC9A4	-0.498082125699018	4.23619629183493e-06
RFX8	-1.59930807702968	0.385969276126298
IL1R1	0.611435580414618	0.645442961507316
NMS	-0.856249415136044	1.40320283453023e-07
CNOT11	3.66764848811462	0.990299462304757
SLC9A2	2.05468802363025	0.657044654316255
RPL31	2.26300785241661	0.823583796419471
MFSD9	-1.58080929403766	4.4936451514111e-06
IL1R2	-0.235991349337653	9.6997218053541e-08
TBC1D8	0.582407170027857	4.16612736134982e-06
IL1RL2	0.15890553926796	5.37237061468699e-07
NPAS2	2.71955996596304	0.999032901944188
TGFBRAP1	0.957117613769082	0.0723622098784372
TMEM182	-0.831311626492441	0.0125883266129189
CREG2	0.943018586416014	0.143104195805476
RNF149	1.9832280617035	0.00193883883417221
IL1RL1	-2.64740276447742	5.44601116760403e-08
C2orf49	-1.13761767558507	0.521842497072482
CCDC138	-1.0111466539726	5.38484706518417e-06
LIMS1	4.63437917613847	0.661864662442105
NPHP1	-0.760725371090074	2.74967300631017e-08
SULT1C4	0.334014888520276	0.0017428676523537
SH3RF3	-0.0200409483013704	0.974193606782401
FHL2	0.247050192776591	0.00219035763168667
C2orf40	-0.0874623907380249	0.00826454466775647
SEPT10	-2.19535520152951	0.0094030994414417
SULT1C3	-0.943483166021848	1.56668220292103e-11
EDAR	0.779599707249635	4.98553537973391e-05
NCK2	3.21391473178479	0.658270190857728
SULT1C2	-1.13947748479452	0.000362412780139803
ST6GAL2	2.03022803045948	0.0541461195192859
SLC5A7	2.49573857544524	0.0648005260251624
GCC2	-0.950270514185696	0.0134783429551148
RANBP2	3.30912857009065	0.999999996723819
UXS1	2.22920211941711	0.189798239071932
MALL	1.70394948850502	0.194045395384865
ACOXL	-0.00937682472503787	1.60545608513853e-09
CKAP2L	-1.20506014335871	0.453220891607887
ZC3H8	0.130016085133896	0.401237438544117
IL1A	0.309302653793222	0.0028058436699852
IL1F10	-0.954358765104244	0.00329862982613193
POLR1B	2.47016784393677	0.794715371872341
IL36RN	-0.35248114757698	0.000764305379846407
RGPD6	1.09194562227423	0.406195239780558
IL36B	-0.85646447962998	0.015355094319763
IL36A	-0.397804884034647	9.32186847223661e-05
IL36G	-0.518775598966215	0.00114688231578325
BCL2L11	-0.448303915027107	0.938428199433635
SLC20A1	1.85868202554315	0.589575120894229
IL37	-0.172270223771839	0.00634155480916577
CHCHD5	-1.23859478657833	0.0284589945594184
ZC3H6	-0.358131756757527	0.891240769994775
IL1B	0.966216942547113	0.899198079774817
MERTK	-0.253834042280193	1.68169166620601e-07
BUB1	-0.249882072866325	3.88643198727518e-05
TTL	2.61936229001665	0.978668076353234
TMEM87B	-0.188656325261534	3.41770940255645e-08
FBLN7	0.715046280815922	6.39493604695234e-05
CBWD2	2.68370007166584	0.95711338174336
PSD4	0.765835387405463	0.978233907303173
PTPN4	2.06847059474351	0.999989467638693
MARCO	-1.12167993334947	1.65543483204786e-07
C2orf76	-0.263774514508443	0.00279470297917023
TMEM185B	0.634333529796862	0.490980634793732
C1QL2	3.09006395582422	0.369441258706145
IL1RN	-0.559770974335652	0.292259347375596
TMEM177	0.0940698843219042	0.399047086752126
PCDP1	-2.27339007362526	4.59570831451927e-07
DBI	0.466593496875559	0.0063424652024529
SLC35F5	0.0911585113663381	0.00326590302813702
PAX8	0.623460617076139	0.855075827145928
EN1	3.35960483503269	0.733629821753215
STEAP3	0.0114462034518229	2.19528931934354e-07
TMEM37	0.864110406165541	0.0394754726679938
EPB41L5	-0.843504605022111	0.165256003808127
SCTR	-0.46731781327424	6.62038376277084e-10
DPP10	-0.00841139701038188	0.999968985504424
CCDC93	0.836550960124671	0.104624953370887
DDX18	-0.196472524309089	0.729128817971879
ACTR3	3.84535056598572	0.997211088862711
RABL2A	3.41152999220966	0.926402234431187
INSIG2	1.69564586884944	0.0911538413459875
SAP130	3.1126890789257	0.995876781488471
GYPC	-1.69736058626204	0.0122553320725113
CNTNAP5	-1.02343746157955	0.0289215293865724
TSN	2.61559382533243	0.924092901760139
IWS1	2.31818449065225	0.967989794814335
BIN1	2.13615507305483	0.317802303792164
MKI67IP	-0.106314302032857	0.0034758163308541
AMMECR1L	2.60303069806476	0.993196177658797
CLASP1	2.88227148173771	0.999999985948593
GPR17	0.486882835565187	0.000618600740154065
POLR2D	1.43045560795866	0.437204834313687
MYO7B	-1.5894903497211	9.12821920429723e-12
WDR33	3.70465459675795	0.999997245513706
RALB	2.24187333918263	0.168882728418474
CYP27C1	0.74779259688637	0.000117417432761134
INHBB	3.43839857435985	0.900869945382035
PROC	1.77254598303079	0.0220432240137549
MAP3K2	1.00096963678776	0.99918013352088
LIMS2	-0.506870221017648	6.63812009007886e-06
TFCP2L1	1.67495827384527	0.9983601629134
ERCC3	1.22004616281323	3.96404592377377e-05
GLI2	1.8435772596947	0.999472349664486
UGGT1	0.657445808991964	0.00217934332985037
PLEKHB2	0.798081884282122	1.90933515160156e-06
PTPN18	1.0744126892788	3.12186288030548e-07
TUBA3D	3.87899657600543	2.00798194300745e-08
SMPD4	2.23564024683633	0.0615525559346517
TUBA3E	3.38393323634309	0.00502237000392657
RAB6C	3.44338529638572	0.352589440764514
MZT2B	0.820621779610957	0.566168332071119
GPR148	-0.214076593701315	0.129853171837779
HS6ST1	4.99442756473856	0.889302006443127
ARHGEF4	0.831436422148124	0.175395001443836
AMER3	-2.05655658330936	0.00036908526135569
CCDC115	0.345874333138854	0.000545311038708605
CFC1	1.79431584262194	0.667140092302145
CCDC74B	3.50582883118561	5.5085536755242e-06
FAM168B	1.30316626778637	0.175660716116448
IMP4	0.466975342845538	0.0156979270256356
C2orf27A	0.438138621146917	0.422947896149786
ZRANB3	-1.03526921446462	5.65169011299227e-13
R3HDM1	0.729985288771554	0.206229057037247
RAB3GAP1	0.615081477598219	0.00139063748372978
TMEM163	1.64293604259589	0.240951912878455
C2orf27B	-0.992720656520489	0.0144305045632606
NCKAP5	-2.27236245145093	0.601962174903673
THSD7B	-0.155538531357114	2.48211015593175e-05
UBXN4	1.16332783508548	0.998288662226037
SPOPL	0.193923383852631	0.0266269611399614
GPR39	1.09593365465565	1.15600136539062e-11
LCT	3.89517171530085	0.0730832636041322
HNMT	-0.535765739533031	0.311657960427019
MZT2A	0.609163538268096	0.0367382196104072
NXPH2	1.63774513822068	0.778811664610863
MAP3K19	-0.505193190333877	9.82705178269746e-10
CXCR4	1.92186083577133	0.781093822168796
MGAT5	2.36928043334795	0.999815398814213
CCDC74A	2.88622494761725	4.92812722640989e-05
ACMSD	-1.02977011087061	8.93401972302559e-08
DARS	0.138889950083872	0.00152276517808707
LYPD1	0.901399922959066	0.00169520011133056
MCM6	0.316798461824721	0.99618181697033
CCNT2	1.67698871284091	0.940464126563297
KYNU	-1.15191069866158	3.98903657214434e-08
KIF5C	3.36201580781282	0.999774108567494
NEB	-3.81309809341901	1.70438754899042e-12
GTDC1	-1.20884421367507	8.96563666443952e-11
LYPD6B	-0.0678127433765493	0.000739690928004658
STAM2	-1.2179531739611	0.36239051137958
MMADHC	-1.09661436402272	0.0144882865419417
CACNB4	2.05147520139851	0.00564725522235372
ZEB2	5.21054493242306	0.999618269009763
ARL5A	-0.0271493282281683	0.0136171971854397
MBD5	0.15095861767565	0.999657225495835
TNFAIP6	0.630204275534579	2.35110965963624e-06
ACVR2A	2.80547651937247	0.989576783903023
RBM43	-0.237743624894867	0.0430369825557711
LYPD6	-0.0494208202730008	0.00286466900099988
LRP1B	0.737585482429121	0.999973296783356
RIF1	-2.37295734029922	0.999999996354744
NMI	-0.70249076209098	3.1753439246588e-09
EPC2	2.05983619093999	0.999893741006242
FMNL2	1.71315050310359	0.990695421074499
ORC4	-0.765167279972069	3.73851186524994e-05
RND3	1.56575464315136	0.927025451615905
PRPF40A	3.10176567338334	0.907560023334749
ARHGAP15	-0.932103475412239	0.000408521123079098
CD302	-0.679288379871877	0.042872215019012
MARCH7	-1.47738644482524	0.954797096212661
RPRM	1.94848939288344	0.526924963727458
PKP4	-0.0714868010073328	1.84758480424297e-05
PLA2R1	-1.34155672414503	2.78839546258195e-14
TANC1	0.774099845466261	0.475635428253965
BAZ2B	-0.264701177259134	0.999859595246974
WDSUB1	-0.840560391405961	5.04260753113715e-06
CCDC148	-2.07143299858849	2.04562569984465e-17
CYTIP	-0.0269625186945647	0.0323071104733545
UPP2	-0.214533102519995	0.00790528269530586
ITGB6	-2.20140864933529	4.0671125778396e-13
ACVR1	2.31313487868884	0.929174566834179
ERMN	-0.831311327915778	0.0138096280113623
LY75-CD302	-1.97637589719475	2.77874531018737e-24
RBMS1	1.32862977976435	0.994338819192642
NR4A2	3.22325793544613	0.987499133621783
ARL6IP6	0.215349705763598	0.14949692652963
GALNT5	-0.588692437003717	2.64432985850579e-12
GALNT13	1.23724217242526	0.989246313409519
DAPL1	-0.687297085612805	0.000225040230291915
LY75	-1.97637589719475	2.77874531018737e-24
GPD2	0.392605064983785	0.0346157539536871
KCNJ3	4.99196444978497	0.985240276461865
ACVR1C	1.38265258422287	0.123540493213332
SCN7A	-1.8541313878185	1.67221705803674e-15
COBLL1	-1.46916013129565	0.1257681907549
TBR1	5.54231711249934	0.990415609964148
GCA	-0.356971932778878	0.00174266438553983
SCN1A	5.53179170453339	0.999999996568453
GRB14	-0.647070965049159	0.230285023902085
CSRNP3	1.4802724101186	0.746219744622107
SLC4A10	2.49795490953919	0.022764015842951
GCG	-0.754436741415598	0.0628890292238399
PSMD14	3.11051616456041	0.939086646687208
GALNT3	-0.740244056548356	5.77282664315813e-05
FIGN	0.61669171540383	0.669639413221137
SCN3A	4.36621399547967	0.99999995753797
IFIH1	-2.43098109481066	1.1693120666746e-21
B3GALT1	1.47825646120584	0.284079633563226
XIRP2	-4.60616815762633	3.59144929655079e-34
SCN9A	-0.39744972935881	1.08393489757577e-12
STK39	2.44810673120607	0.998869280029419
FAP	-0.72733460413551	5.37300134480497e-11
DPP4	0.0292621103813103	2.00158156959329e-08
TANK	0.713787018597908	0.921305620757056
SLC38A11	-0.102402481230526	8.3300678760488e-06
TTC21B	-2.4341355591707	1.15331481878097e-19
KCNH7	3.00604945833723	0.947007181536369
SCN2A	6.58635296302889	0.999999954661255
MYO3B	-1.05399725020199	3.33899499270244e-17
KLHL41	1.16944039260258	0.27098306196662
GORASP2	1.27691871052045	0.840880884400736
CERS6	0.59204203129682	0.544714367727408
BBS5	0.86451632968873	0.0085430476947147
FASTKD1	-0.37100143689083	2.44276518946074e-11
UBR3	2.4643404847444	0.998748375602576
PPIG	1.53093650356095	0.96318183896922
KLHL23	-0.449222307443335	0.0719356609304779
TLK1	4.08734827816222	0.999985980920464
G6PC2	-1.03214337447442	8.8768981690089e-10
SPC25	0.0730639705552366	0.0438768189407321
SP5	2.82982492446488	0.402894402662105
METTL5	0.139180719602957	0.00276842805369677
GAD1	2.60753610453159	0.705624974892439
DHRS9	-1.89127012490037	1.7694302427314e-05
PHOSPHO2	-0.332435199942275	0.0136746197292589
CCDC173	-1.05769332672057	3.41238944165844e-14
NOSTRIN	-0.552117205451008	3.90834470608722e-08
SSB	0.687442067877719	0.423859454497976
RP11-724O16.1	1.29534938885803	0.0120718345084717
ABCB11	-0.383241854817085	6.08801197505149e-11
LRP2	1.86780186679569	0.999999999944368
DLX2	2.94884884570933	0.869690058857641
WIPF1	1.11990704045303	0.92196473148288
PDK1	0.895058499342182	0.0145528420196156
CHN1	1.06903554006687	0.775338341312183
RAPGEF4	1.63317616967927	0.959684987959781
OLA1	0.915705806626284	0.0290254720754735
SP9	3.37574558225196	0.495296020859589
DYNC1I2	1.91752098316621	1.32599034909495e-06
AC018470.1	2.80714861178973	0.0162155434335699
SP3	1.51197285835609	0.987088431691867
SCRN3	-1.46033095514982	7.07647543655565e-07
DCAF17	0.395964843919705	0.000162871227064701
DLX1	3.40988421212336	0.911533148504916
HAT1	0.806939699265021	0.941187092576666
ATF2	2.17554734690264	0.823850151790493
CYBRD1	0.973485116273797	0.302528241760966
METAP1D	-0.277824895697345	8.30144901579574e-07
CHRNA1	0.570026094101322	0.000183668871069554
CDCA7	1.93394110548845	0.338505264102783
GPR155	0.591030999047453	1.07717542141764e-09
ITGA6	1.84067898052939	0.0131624345479247
CIR1	0.889420884255005	0.0346298030659319
METTL8	-0.407416546897793	8.9560815611949e-09
SLC25A12	2.72864562925094	0.773086180301326
MLTK	0.363591619787723	6.93601290882836e-05
MTX2	0.0040081645802612	0.247654360248463
HOXD9	1.79089094702858	0.393118409802648
DFNB59	-0.257326443395046	0.000215618694514842
HNRNPA3	3.73484120548299	0.989101429996771
HOXD11	2.84905539257365	0.0117138938444588
RBM45	1.76820743473546	0.000355552621912852
TTC30A	1.35099048250967	0.000353023915644862
KIAA1715	-0.0537264211889878	0.00568580078208851
PDE11A	-0.0761267456908447	6.04547273588168e-26
HOXD12	-0.454536849525237	0.0186823589734301
AGPS	3.5064054440185	0.997308292509199
HOXD8	2.11256449191284	0.575200446931206
HOXD10	0.402924146318726	0.38526536675797
HOXD13	2.82791873462322	0.285945087611516
HOXD3	2.10439000638123	0.351227373625137
HOXD4	1.16822432792289	0.146728732165571
PLEKHA3	1.15350175904874	0.0785990714952719
PRKRA	1.80962674443634	0.12210934235137
NFE2L2	0.120764799377393	0.611333206261336
HOXD1	1.31500855491162	0.00849958800648746
OSBPL6	0.955470092682377	0.999351526824964
FKBP7	-0.750292948247774	0.00018607681601627
ATP5G3	0.711183282808448	0.499565470860011
TTC30B	1.40779006586478	0.00132089387759602
FSIP2	2.37730939656839	1.12492935293123e-06
DUSP19	-0.701144526127148	0.00364254835447846
NCKAP1	3.8443183027567	0.999999958397805
FRZB	1.02343734031654	0.100156633302813
PPP1R1C	0.508460449150513	0.0149506504444202
CWC22	-0.564812500972328	0.487764537316558
CCDC141	-1.72508802270971	4.70642828990322e-10
CALCRL	1.63776332484738	0.97607631894671
NEUROD1	1.71831873223999	0.122074603892487
FAM171B	0.801953876967647	0.0332409698157817
SESTD1	2.47982098631109	0.97368614766417
DNAJC10	-0.901091466082751	0.000152706373368903
ZNF804A	-2.26286581035274	0.713842951619358
TTN	-5.10956631615096	5.41132746419792e-20
ZNF385B	0.125879566035213	0.000701441982856882
SSFA2	-1.65693189759202	0.00410193843778512
ITGA4	1.30304855384614	0.0450246714122599
CERKL	-0.534421231883611	1.27530259178264e-09
ZSWIM2	-2.21292026901697	1.34127313192352e-09
ITGAV	0.227049275653636	0.967570880389495
AC018867.2	-0.0144659356808401	0.387626112406451
ZC3H15	1.36049264898352	0.984861098801284
UBE2E3	3.20792383343407	0.609724943759944
NUP35	0.00608131380778854	0.335587945667732
PDE1A	0.299419335023156	0.594515727115304
INPP1	0.314681395095331	0.00578688048464274
GLS	3.62979815307035	0.998361569379153
MSTN	0.419793628264435	0.771606696871455
STAT1	5.21875569596613	0.999984756153077
DIRC1	0.345171884171668	0.0219927112469091
HIBCH	-1.43357172563481	5.14882157414597e-06
PMS1	-1.24912296687345	4.35209579293057e-09
ORMDL1	0.521906007867578	0.0689248005093866
C2orf88	-0.879848781735928	0.0232020621990679
GULP1	0.215116294781954	0.601717049805046
ANKAR	-0.590607105982914	3.73766437009298e-24
MYO1B	1.77339996235556	0.585525342233388
ASNSD1	-0.292307854191549	6.83318397494185e-09
COL3A1	3.23265206917935	0.999999985792777
OSGEPL1	-0.245707435382869	0.000879621151078115
NAB1	0.801620933252373	0.788871811272292
NABP1	-0.242144281907437	0.0605606782260664
COL5A2	1.28442265265303	0.999999999027424
MFSD6	2.09628547363646	0.0011863004053859
SDPR	0.756655221254787	0.000509042785476998
WDR75	-0.230598161837096	0.33409558604156
SLC40A1	1.67850956054758	0.961080949330878
STAT4	2.95273712823693	0.993958586813563
TFPI	1.01778798949093	0.0174506156485774
GTF3C3	2.20651427841007	1.00620554184645e-05
C2orf69	0.934925078445726	0.402423855123222
TMEFF2	1.99739751480355	0.277071136174802
BOLL	0.68634428056981	0.126019329051083
HSPE1	1.40054953249722	0.768145241601185
CCDC150	-1.56705004369127	1.84674453352454e-24
SF3B1	7.82177044197129	0.999999872856132
ANKRD44	0.528205387394215	0.705489533387015
MARS2	2.23365314050138	3.32665404603781e-05
SATB2	4.68941787291135	0.999185375802828
RFTN2	-1.14341511237459	0.0013227001800479
TYW5	-0.531073697724612	5.81921771275173e-06
HSPD1	2.71098408836143	0.976464893913428
SLC39A10	1.24954584438567	0.996477869821409
HSPE1-MOB4	2.49309668384105	0.856303842252302
HECW2	2.89030998209843	0.999995172405324
PLCL1	1.56509313990692	0.028142327901475
STK17B	1.25758586837391	0.0649223199636136
C2orf66	-0.269185530097761	0.00432230227491385
DNAH7	-4.41939931407126	2.6485823477329e-42
PGAP1	0.469386240379319	0.0152751043605514
AC011997.1	0.656182488579044	0.00460118143202286
COQ10B	1.40238259553552	0.111226755326684
MOB4	2.12357596442252	0.733955592175341
CDK15	-0.84663297391539	1.53899201831585e-12
ALS2CR11	-0.222451793009723	1.65468560878403e-10
NDUFB3	-0.0290620156985046	0.0400960172979869
ALS2	0.861194127325295	0.000567284418982061
CFLAR	2.14417315565825	0.99945897082299
SGOL2	-1.16257175372912	0.00468497109447296
ORC2	0.0535174961895637	0.945544710795524
SPATS2L	0.871505731629237	0.955756705986329
STRADB	1.85714901066902	0.561696393912167
FAM126B	1.21728189896149	0.964544320690003
BZW1	2.59707090558467	0.671819510643922
CASP10	-0.902523658343832	3.27583706749526e-10
CLK1	0.959191052699629	0.976540558154934
